Device,id,title,submission_time,rating,review_text
Motorola Moto Z Droid,123742447,New Moto Z,2016-08-08T21:30:06.000+00:00,4,The most difficult part is that this phone did not come with any set up booklet and I am having a devil of a time trying to figure things out. Additionally it won't sync with my Fitbit nor my Bluetooth speakers . I think I have paid a lot for a phone I am unsureof .
Motorola Moto Z Droid,123612334,Wish I could rate zero,2016-08-08T04:22:03.000+00:00,1,"This phone was just released a couple days ago and I waited for my upgrade to be able to get it.  I bought the accessories and within one day my phone broke.  The screen is more sensitive than the iPhone.  It says it's got Gorilla Glass but that's a joke, really light drop shattered everything.  I loved my turbo and it was durable.  Would not recommend this to any one."
Motorola Moto Z Droid,123598077,"WONDERFUL, easy phone to use!",2016-08-08T00:04:11.000+00:00,5,Love my new phone! Very easy to use!
Motorola Moto Z Droid,123589057,Great Lightweight Phone,2016-08-07T23:06:59.000+00:00,5,"Great battery life. Battery mod is excellent, east to use."
Motorola Moto Z Droid,123583096,"Motorola moto z droid, very easy transistions from previous phone",2016-08-07T21:55:00.000+00:00,5,So glad I finally decided it was time for new phone.
Motorola Moto Z Droid,123565057,Love samsung galaxy my s7 is amazing had three loved them all,2016-08-07T19:54:38.000+00:00,5,I am happy I stuck with Samsung I have had the s3 s5 now the s7 loved them all
Motorola Moto Z Droid,123521001,New and innovative,2016-08-07T02:22:55.000+00:00,4,"A little awkward without a back at first, but very nice with the snap on back and the mods attached. Excellent battery life and with the battery pack it lasts 2 full days. Camera quality is nice, but with the ois it can be tricky when moving too much. Besides that, wonderful!"
Motorola Moto Z Droid,123513615,Love the looks and ease,2016-08-07T00:09:19.000+00:00,4,"Its been two weeks and I""m slowly learning but love everything about it and easier to read emails and phone numbers."
Motorola Moto Z Droid,123470229,Horrible have to exchange it already horrible device horrible,2016-08-06T19:26:12.000+00:00,1,I would like someone to call me because this is been a horrible experience my device is not working properly what so ever and I have 2 already exchanged it for another device with having it with about five days of use this is not right my proximity sensor does not work whatsoever
Motorola Moto Z Droid,123463977,Moto Z quick review,2016-08-06T18:20:23.000+00:00,5,"I bought this phone 1 week ago, 90% sure I would take it back... Why? Because ive been using Iphones since the VERY first one a decade ago.  I tried android about 3 years ago and immediately returned the phone and stuck with Iphone.  I dont know if its this phone, or how far android has come but I am a convert.  The power of the phone is amazing. Everything opens in an instant, its quick to open apps, browse youtube, etc.  Everything is fast.  I love the option to review texts, etc with the press of my finger, rather than opening the phone.  
As for the moto z.  Its a GORGEOUS phone.  Quaity steel construction and beautiful glass front.  My only complaint would be the HUGE camera bump. However the phone is too thin , yes i said ""too thin"" so I use the included back plate at all times anyway, completely negating the camera bump.
Battery life is ""meh""   but I dont want the heavier Moto z force, so Ill buy the moto mod tumi battery pack and snap that on when I need more juice.
All in all, im an android user now, and happy to be so."
Motorola Moto Z Droid,123463876,Easy transition.  Love many of features,2016-08-06T18:19:04.000+00:00,5,I bought this phone a few weeks ago and have had no problems and enjoy very much.  My only issue is that my previous Motorola/Droid chargers do not work with this phone. The Moto Z had different input so that is kinda a bummer
Motorola Moto Z Droid,123429352,"Despite the price, the mods make the phone",2016-08-06T03:54:10.000+00:00,5,"This is a huge upgrade from my previous phone (2014 Moto X), but it's really the mods that make this amazing.  The cost of each mod is prohibitive, but they function so much better than their standalone equivalents.  The way they integrate into a seamless whole becomes something greater than the sum of its parts!"
Motorola Moto Z Droid,123381630,And I buy yet another Moto phone...,2016-08-05T22:00:11.000+00:00,4,"I preordered the Moto Z and received it on July 28th.  Here are my impressions thus far:

Battery Life:  I consistently end the day with 25% remaining, and that’s using it primarily to text and browses the Internet via Wi-Fi. Very little 4G use at this point, so be warned. The only plus is the turbo-charging mode that puts me at 75% in 15 minutes.

Fingerprint sensor:  It works great, and it's all I use to wake and sleep the device. 

Display: Bright and very readable, great for games and videos.

Camera:  Works well, but does not deliver consistent shots in the same light. Being an amateur photographer I have always taken multiple shots so I usually get at least one good one anyway.

Controls:  The placement of the volume controls is frustrating to get used to.  They moved the power button under the volume controls.

Size: With the Incipio Dual Pro case (which incidentally I don’t like) the phone is even wider but still thin, I have large hands so it's not a problem; my wife however would never want one due to the shear size. For those considering buying the Moto Z, the available cases will only fit on the device when there are no Moto Mods attached. As an FYI, the aforementioned case is a pain to remove and yet another reason it will be replaced when Otterbox releases theirs.

Why I chose the Moto Z:  As a software developer I prefer the minimalist Moto UI approach (unlike the Samsung Touch Wiz and others)."
Motorola Moto Z Droid,123376494,Moto Z,2016-08-05T21:31:42.000+00:00,4,"Beautiful but: 
Don't  like no ear phone jack on top!! Being a girl I have lots of diff dust plugs for bling. 
Tiny speaker at top. 
Kinda heavy to be so slim. 
Also no shells for girls!! She's naked. Bought Kate's shell but too thick. Was surprised since shell that came in box is great but ugly color for girls (grey). So bummed."
Motorola Moto Z Droid,123355027,Amazing!!,2016-08-05T19:00:50.000+00:00,4,"I bought this phone about 2 weeks ago, and so far I love it! It is so fast and responsive. The finger print reader is instant and accurate. The rear camera takes amazing quality pictures. The ability to add mods to it is awesome. (Just wish there was more mod options) The only thing I dislike about the phone is, as a developer and power user, having a phone with an unlockable bootloader is a HUGE drawback. I have actually considered returning it and getting a different phone just for that reason. However, I love the phone so much, I can't bring myself to return it."
Motorola Moto Z Droid,123354699,The best Droid ever!,2016-08-05T18:54:57.000+00:00,5,Super user friendly. The Mod Power Pack attachment was the best invention.
Motorola Moto Z Droid,123354041,WHAT LIES BENEATH,2016-08-05T18:43:42.000+00:00,5,Actuality just receive my phone last Friday. Was up til 2am Saturday morning w/phone. There are great features and modular for this phone even turning phone into a movie projector and to use camera you just turn twist YOUR wrist back snd forth  w/ phone in that hand. My MOTO Z DROID WOW ME!!! You really have to experience the connection Of
Motorola Moto Z Droid,123349330,Great phone,2016-08-05T18:29:53.000+00:00,5,Love everything about it.  Best Android phone I have owned.
Motorola Moto Z Droid,123228528,Fantastic Phone,2016-08-04T18:51:34.000+00:00,5,"This is a great phone. Very slim, very well built. Comparable to iPhone 6s Plus in build quality. Great screen. Manageable battery life (considering the size of the battery and the size of the phone. Would recommend. Moto Mods would fantastically (attesting to included backp late, JBL speaker, and Tumi charger) ."
Motorola Moto Z Droid,123228469,Moto Z,2016-08-04T18:50:23.000+00:00,5,"Although i have had this for a week.. I love it
Like my last Droid, it is very easy to use and it has a nice big screen.
Very user friendly"
